username,comment,time,labeling,kategori
@ulfah_ajalah,Kawal sampai nikah,10-Feb-22,0,Not Bully
@ulfah_ajalah,Sumpah cuk bukan aku,10-Feb-22,0,Not Bully
@syf.una,Untung lakinya kaya,11-Feb-22,1,Bully Ringan
@muixrra,Ya elah kamu. Kalau gue kaya duit gue bukan buat kamu,15-Feb-22,1,Bully Ringan
@beduls0099,Makanya jadi cowok kaya biar tidak ditinggalin,15-Feb-22,1,Bully Ringan
@muixrra,Bukan gue cuk sumpah,15-Feb-22,0,Not Bully
@sniaptri1,Pasti sayanglah ninggalin duit,10-Feb-22,1,Bully Ringan
@muixrra,Makanya kaya kalian,15-Feb-22,0,Not Bully
@hyedee7,Berpikir positif saja,10-Feb-22,0,Not Bully
@daisyyselekk,Tertawa saja dikit,12-Feb-22,1,Bully Ringan
@inseceru08,Dia yang pacaran netizen yang repot,10-Feb-22,1,Bully Ringan
@wulanjulia123,Pakai motor dong,10-Feb-22,0,Not Bully
@sukaseblakandkamu,Uang uang uang,10-Feb-22,1,Bully Ringan
@sniaptri1,Kirain sudah nikah,10-Feb-22,0,Not Bully
@vinsmoke_sat,Kalah ya kita bunda,10-Feb-22,0,Not Bully
@vinsmoke_sat,Kirain sekarang sudah nikah,10-Feb-22,0,Not Bully
@vinsmoke_sat,Mukanya agak mirip semoga langgeng sampai tua,10-Feb-22,0,Not Bully
@hyedee7,Uang uang,10-Feb-22,1,Bully Ringan
@awlyhftymh,Kebiasaan kalian netizen berpikir negatif. Kapan positifnya sih,10-Feb-22,0,Not Bully
@fitriaa.anisaa,Demi Panther? (demi mobil),10-Feb-22,1,Bully Ringan
@_rrneee,Ada-ada komentar orang iri,10-Feb-22,1,Bully Ringan
@taufikinsani69,Kenapa ya misal punya pacar jelek dikatain demi duit punya pacar ganteng dikatain tidak sadar muka. Serba salah hidup di bumi,10-Feb-22,0,Not Bully
@nnyaaa03,Jarak yang bohong,13-Feb-22,1,Bully Ringan
@nataliaa.265,Cowoknya gemoy (lucu) banget,10-Feb-22,0,Not Bully
@____meledak,Komentarnya pada kenapa sih? Aneh banget anjir. Padahal sama-sama cewek,10-Feb-22,0,Not Bully
@fadianeha12,Jaga ketikan kalian. Kalau tidak tahu asli orangnya jangan asal ngomong,10-Feb-22,0,Not Bully
@ytbrqgaming2,Masih ada yang kayak gini,10-Feb-22,0,Not Bully
@jordialha,Nanti 'itu' (berhubungan seks) tidak bisa karena tidak masuk,11-Feb-22,1,Bully Ringan
@gakadaorang93,Duit nomor 1 urusan muka ya nomor 2,11-Feb-22,1,Bully Ringan
@rzkyardi_ann,Rekening bagus,10-Feb-22,1,Bully Ringan
@inidilfaa,Ingat cewek itu tidak memandang warna rupa dia hanya memandang warna duit,10-Feb-22,1,Bully Ringan
@qonitazahraa,Pernah berkata jika kamu tidak tampan minimal kamu harus mapan,13-Feb-22,0,Not Bully
@paannooooo,Itu sunah rasulnya (bersetubuhnya) kayak mana ya,10-Feb-22,1,Bully Ringan
@dafaa06_,"Tidak mungkin meninggalkan duit tiap hari mengalir tidak pernah terhambat. Kata """"basi""""",11-Feb-22,1,Bully Ringan
@wahyuwahyuu07,Berduit,11-Feb-22,1,Bully Ringan
@slamett.cap,Nitip sendal dulu kabarin kalau sudah ada apa-apanya ya,10-Feb-22,0,Not Bully
@livianalfano,Pelet terkuat adalah duit ya kawan-kawan,10-Feb-22,1,Bully Ringan
@muixrra,Langgeng yaa sampai pelaminan,15-Feb-22,0,Not Bully
@jpryanga,Nanti malam pertama jadi ayam geprek kamu kak,10-Feb-22,1,Bully Ringan
@akranz22,"Apa banget sih komentarnya lo semua, aneh",10-Feb-22,1,Bully Ringan
@akutimmy_,Percaya deh sejelek-jeleknya cowok masih bisa pilih cewek bahkan nolak cewek. Tapi kalau cewek yang jelek jangankan milih belum apa-apa saja sudah ditolak,10-Feb-22,0,Not Bully
@owendy11,Kira lanjut nikah eh rupanya lagi pacaran.,12-Feb-22,0,Not Bully
@denzz_y4,Sayang ninggalin ATM berjalan mba?,11-Feb-22,1,Bully Fatal
@arifwrdha,Karena dia sayang karena hartanya saja,10-Feb-22,1,Bully Ringan
@laylanh_,Emang ceweknya kenapa bang??,10-Feb-22,0,Not Bully
@lobapikir,ATM berjalan,10-Feb-22,1,Bully Fatal
@osxvv,Tidak mungkin mengaku setia,10-Feb-22,1,Bully Ringan
@ronaldo_simbolon07,Perempuan yang sesungguhnya tidak memandang fisik. Ya kali meninggalkan (orang) beruang (ber-uang),10-Feb-22,1,Bully Ringan
@owenslover,Apa banget komentarnya. Setia tapi fisik orang tidak bagus dibilang memandang duit. Bagaimana sih?,10-Feb-22,0,Not Bully
@xxwjyaaa_,Salut buat kamu mbak,10-Feb-22,0,Not Bully
@zwettawylie16,"Jadi cewek itu susah bro. Suka sama yang berduit dikatain ""matre"" suka sama yang biasa saja dikatain ""mau-maunya kamu""",11-Feb-22,0,Not Bully
@nuniksafitrii,Ya kali meninggalkan uang ya kan sahabat,10-Feb-22,1,Bully Ringan
@nnayyyu,Gue kira nikah,10-Feb-22,0,Not Bully
@ryannn21__,Tidak banget komentarnya,10-Feb-22,0,Not Bully
@rau.dia,Semoga jodoh aamiin,10-Feb-22,0,Not Bully
@laadera7,Cie memandang harta haha. Ingat harta itu tidak selamanya,10-Feb-22,1,Bully Ringan
@sepelepoll06,Lah kok saling sayang ceweknya minta putus terus,10-Feb-22,0,Not Bully
@febrian172000,Cepat nikahin bang sebelum ceweknya sadar,10-Feb-22,1,Bully Ringan
@vidasinagaaaaaa,ATM berjalan yang sesungguhnya,10-Feb-22,1,Bully Fatal
@daniar98950,Cinta itu buta yang sesungguhnya,28-Jan-24,0,Not Bully
@janedwstyy,Kayak orang yang di WC tadi,10-Feb-22,0,Not Bully
@farhannfz,Ya seenggaknya suruh diet lah woi,10-Feb-22,1,Bully Ringan
@crystalcoree_,Dukung Vincent untuk turun berat badan. Bukan apa-apa tapi untuk kesehatan Vincent juga.,10-Feb-22,0,Not Bully
@anangcahyo8,Saling menguntungkan cowok memandang fisik cewek memandang duit,11-Feb-22,1,Bully Ringan
@nndndaaa,"Ya bagaimana ya, mandang duit",10-Feb-22,1,Bully Ringan
@korbanghoting_0,Beat-nya (motor) beh [senang],10-Feb-22,1,Bully Ringan
@bntngg26_,Mirip Atek,10-Feb-22,1,Bully Ringan
@xylan255,Tidak boleh bodyshaming,10-Feb-22,0,Not Bully
@nadira_6614,Kamu tahu dari mana dia memandang harta? Ribet banget kamu kayak paling tahu isi hati orang saja. Netizen netizen. Hadeh,10-Feb-22,0,Not Bully
@ayuu_.12,Tidak usah merasa paling tahu tentang perasaan orang. Kalau emang tidak bisa komen yang positif mending kamu diam deh,12-Feb-22,0,Not Bully
@yantidakenaldiam,Lalu jika keterbalikannya adakah lelaki seperti wanita yang ada di video ini?,13-Feb-22,0,Not Bully
@wulanjulia123,Pasti ceweknya ada utang,10-Feb-22,1,Bully Ringan
@duniabaru67,Oh hahaha,10-Feb-22,0,Not Bully
@duniabaru67,Kirain sekarang sudah dinikahin,10-Feb-22,1,Bully Ringan
@just.itsvivx.exe,Tidak acak mengatakannya lagi,11-Feb-22,0,Not Bully
@acaaa_115,Omong kosong itu lah. Nanti juga kalau ceweknya digoda cowok yang lebih oke langsung deh ninggalin,11-Feb-22,1,Bully Ringan
@pr3ttyfaaa,Kasihan cowoknya,10-Feb-22,0,Not Bully
@borrr_06,Tapi rata-rata memandang harta,10-Feb-22,1,Bully Ringan
@fececcel,Cewek yang sesungguhnya,10-Feb-22,0,Not Bully
@yuu_lena,Fix tidak memandang fisik kan cewek,13-Feb-22,0,Not Bully
@rik_jualan,Abang makin langsing saja deh (sarkas),10-Feb-22,1,Bully Ringan
@ukanowenn,Tidak ganteng tidak apa-apa ya yang penting ada duit. Hidup kan butuh duit. Aku juga begitu nyari yang biasa aja,11-Feb-22,1,Bully Ringan
@rik_jualan,Inilah artinya sesungguhnya bahwa cewek tidak pernah memandang fisik. Tapi kita sama tahu lah ya memandang apa. Tertawa,11-Feb-22,1,Bully Ringan
@ukanowenn,Keturunan nomor satu,11-Feb-22,1,Bully Ringan
@anisa_bela45,Nikah saja woi,12-Feb-22,0,Not Bully
@xyraa_08,Langgeng terus kakak,13-Feb-22,0,Not Bully
@imlonely933,Ya kali meninggalkan ATM berjalan,10-Feb-22,1,Bully Fatal
@liuren246,Good game,10-Feb-22,0,Not Bully
@aldoo_uy,Gue sih ogah banget,10-Feb-22,1,Bully Ringan
@ofcczraraww_,Iya lah mau orang berduit. Coba kayak saya gendut tidak berduit tidak ada yang mau,10-Feb-22,1,Bully Ringan
@ffida_fidutz,Kak. coba cobain baju Kak Vincent,10-Feb-22,0,Not Bully
@nanda30lia,Komentarnya apa sih tidak banget. Fisik dan uang bukan jadi penentu utama. Kalau fisik oke banyak duit tapi tidak nyaman sama saja bohong. Kenyamanan nomor 1!,11-Feb-22,0,Not Bully
@nizarlutfiansyah5,Komen kalian kok pada miris amat sih. Kita tidak tahu sifat seseorang itu seperti apa. Sumpah tidak ada dukungan sesama manusia.,12-Feb-22,0,Not Bully
@ajitt.tampan,"Giliran pacaran sama yang maaf """"kurang cakep"""" dibilang """"memandang duit"""" pas pacaran sama yang cakep dibilang """"memandang fisik"""". Susah emang hidup di negara ini.",11-Feb-22,0,Not Bully
@jumaldin_,Kukira bakal jadi istri,10-Feb-22,0,Not Bully
@verlianaamiyani,Itu ceweknya matanya melek apa merem,10-Feb-22,1,Bully Ringan
@raehannn,Tembamnya sama. Definisi bahagia,11-Feb-22,0,Not Bully
@galihdwinugroho18,Bukti bahwa cewek TIDAK MEMANDANG FISIK!!,15-Feb-22,0,Not Bully
@annnaaaa_sfy,Apa sih dapat yang cakep dikatain memandang fisik dapat yang butek (jelek) dikatain memandang harta/duit. Emang paling bener itu sendiri,10-Feb-22,0,Not Bully
@mysa_y,Aroma uang hahaha,11-Feb-22,1,Bully Ringan
@jawarakembarr234,Jijik lihatnya,10-Feb-22,1,Bully Ringan
@dwimanusiabiasa,Saya tanya situ merasa kah ?,10-Feb-22,0,Not Bully
@wrmwt_,Ninggalin sepatu ah sebelum ramai. Kabarin gue kalau sudah ramai!!,11-Feb-22,0,Not Bully
@zacking_l,Yang penting berduit fisiknya bagaimana pun diterima dengan tulus. Soalnya gue gitu sih,24-Feb-22,1,Bully Ringan
@aiicnss2,Tidak mungkin putus meninggalkan uang dan sumber konten TikTok,13-Feb-22,1,Bully Ringan
@1onepercent,Dia mau macarin tapi tidak mau nikahin kayaknya,10-Feb-22,1,Bully Ringan
@alben_22,Setelah lihat video ini tidak jadi insecure (tidak aman),10-Feb-22,0,Not Bully
@safaafia,Harta lebih menggoda,12-Feb-22,1,Bully Ringan
@bilaaeooo,Gue heran deh. Giliran dapetin yang ganteng dikira memandang fisik terus dapetin yang jelek dikira memandang harta,11-Feb-22,1,Bully Ringan
@just.itsvivx.exe,Hati-hati kak jangan terlalu menyakiti seseorang. Karma itu nyata. Kalau memang saling cinta dan sayang saya doakan sampai pelaminan. Tapi kalau enggak hati-hati kak,11-Feb-22,0,Not Bully
@nuriiii.i,Komentarnya pasti...,10-Feb-22,1,Bully Ringan
@perangin7,TAHU LAH KALIAN CUMA MEMANDANG HARTA,10-Feb-22,1,Bully Ringan
@spansi12,Gue kagak kelihatan matanya,10-Feb-22,1,Bully Ringan
@virnndwl,Jadi pacar biar bisa buat konten dan disemangati oleh orang-orang TikTok,10-Feb-22,0,Not Bully
@elisabethutagaol42,Pakai mantra memandang harta,10-Feb-22,1,Bully Ringan
@frend087,Lah kamu yang panas. Merasa kah?,15-Apr-22,0,Not Bully
@dini.2704,Ya gue juga gitu ya yang normal-normal aja sih. Mohon maaf bukan ngomongin yang di video kagak normal ya,11-Apr-22,0,Not Bully
@fery_setiawan03,Iya soalnya pastilah diomongin tetangga. Kalau kaya mah sih lebih membantu,2-Apr-22,0,Not Bully
@firayoga20,Apa sih lo ga jelas,13-Feb-22,1,Bully Ringan
@beccafvg,Lah? Sok tahu banget haha,13-Feb-22,1,Bully Ringan
@raraputrinebapa,Kamu bayangin deh,13-Feb-22,0,Not Bully
@bedesracing_,Sok tahu,12-Feb-22,1,Bully Ringan
@indahkd__,Lah? Sok tahu banget,12-Feb-22,1,Bully Ringan
@crmels_,Naik motor OTW (on the way) pecah ban. hahaha canda,11-Feb-22,1,Not Bully
@prilllll.u,Beruntung banget mbaknya,11-Feb-22,0,Not Bully
@rstsa87,Jadi pacarnya karena memandang harta,11-Feb-22,1,Bully Ringan
@oh_aj11,Cinta memang buta ya,10-Feb-22,0,Not Bully
@elsyyeee,Oh mobil!,10-Feb-22,1,Bully Ringan
@taufikatma,Suruh diet kak. Jaga kesehatannya,10-Feb-22,0,Not Bully
@mas_ilham42,Semoga mereka berdua jodoh. Aamiin,11-Feb-22,0,Not Bully
@sze_jsu1,Hoki ini si abang padahal begitu,10-Feb-22,1,Bully Ringan
@404.pagesnotfound,Jadi curiga sama si cowok,10-Feb-22,1,Bully Ringan
@ampungbgjago3,Langgeng kak,10-Feb-22,0,Not Bully
@rain.aileen_,Langgeng terus kak. Bang Vincent ganteng kak,10-Feb-22,0,Not Bully
Mirza,Jangan diet kak. Bentar lagi Idul Adha,12-Apr,1,Bully Ringan
cegilnyasyukur030223,Sebelum dihinapun sudah hina,12-Apr,1,Bully Fatal
cewechuloo,Velocity cuma untuk Gen Z kak bukan Gen-dut (gendut),12-Apr,1,Bully Ringan
rarapunzel,Sederhana tapi Gojek cancel,12-Apr,1,Bully Ringan
makhluk hidup,Hai kakak siapanya Dontol ya?,13-Apr,1,Bully Ringan
liaputrii,Semangat kak jangan dengerin komentar mereka. Kakak lebih besar dari pada mereka,12-Apr,1,Bully Ringan
Uus,Aku tetanggamu kak. Pantesan tadi rumah bergetar ternyata lagi bikin trend velocity,14-Apr,1,Bully Ringan
R,Sederhana tapi ojol (ojek online) cancel,13-Apr,1,Bully Ringan
Hendi_3120,Tebak aroma,13-Apr,1,Bully Ringan
cathrine_{ }_,Kirain toren pink cuman Lisa Mariana ternyata kamu juga,13-Apr,1,Bully Ringan
Saiyalisa,Kak siapanya Lisa Marliana? Mirip soalnya,12-Apr,0,Not Bully
Al Fariz qi,3 sendok buat anak bayi kak bukan anak durhaka,27-Nov,1,Bully Ringan
baka sanco,Kisah 3 pangeran dan 1 musang,-,1,Bully Ringan
YoClip,Titanic vs Tetanus,-,1,Bully Ringan
porypory,Pizza burger steak dan tahu gejrot,-,1,Bully Ringan
[username],Bagai pinang dibelah sembarangan,-,1,Bully Ringan
ro.mawi_,Apa rahasia kulit gelap suaminya kak?,1-Apr,1,Bully Ringan
nokucca,Kok jadi Gopal,11-Apr,1,Bully Ringan
viosassf,Sekarang Casey ketempelan (diikuti) melulu,19-Feb,0,Not Bully
shavaaa,Sopir tidak sopan duduk di sebelah majikan,24-Apr,1,Bully Ringan
billaa,Akrab banget Cik (panggilan perempuan Tionghoa) sama security komplek,8-Apr,1,Bully Ringan
Kori=hama korizen=kera,Itu kejedot ke tiang listrik ya?,9-Mar,1,Bully Ringan
?,enak jadi kamu kalau flu tidak nyangkut,20-Feb,1,Bully Ringan
Hapija cihuyy,matanya kaya mau jatoh,20-Dec,1,Bully Ringan
Kaijiro,dompet saya emang tipis tapi mulut saya simetris,-,1,Bully Ringan
Yvlyn,tidak usah dizoom juga,14-Dec,0,Not Bully
kemut,burungnya (kemaluannya )sejenis burung hantu bukan sih,14-Dec,1,Bully Ringan
BbyUs.,aura pelacur nya sangat kuat,9-Feb,1,Bully Ringan
wiinda,uang hasil jadi pelacur kira kira halal tidak spill sugar daddy nya mbakkkkk,9-Feb,1,Bully Ringan
[username],gen z apa gen dut,2-Apr,1,Bully Ringan
njai,semangat kak kakak lebih besar,2-Apr,1,Bully Ringan
ok,rewatch 2gether aja kak nanti nangis juga dan lemakanya keluar,2-Apr,1,Bully Ringan
alee,tidak kebayang sesakit apa pundak orang yang ngebawa keranda mayat nya,4-Apr,1,Bully Ringan
cacaaa,tanpa dihina pun sudah hina,2-Apr,1,Bully Fatal
Aliiii,kasar hino dutro bisa main tik tok,2-Apr,1,Bully Ringan
var,kirain tadi nyonya puff lagi joget,2-Apr,1,Bully Ringan
Bytheqt,pake kamera ultrawide saja kak soalnya kepenuhan,2-Apr,1,Bully Ringan
D,ini mah walid juga nolak,3-Apr,1,Bully Ringan
varen,gen alpha gendut,2-Apr,1,Bully Ringan
oyaa,udah dut sesek liatnya,2-Apr,1,Bully Ringan
moyfa,pake ultra wide saja kak kasian itu kameranya tidak muat,2-Apr,1,Bully Ringan
Marsell,jangan kak stock untuk idul adha,2-Apr,1,Bully Ringan
zyy ?,kak kayanya kalo pesen gojek driver nya langsung resign disuruh ngangkut hino dutro,3-Apr,1,Bully Ringan
na,sumo saja insecure ini mah,2-Apr,1,Bully Ringan
nbdy,tidak bisa discroll soalnya keberatan kamu kak,4-Apr,1,Bully Ringan
[username],udah muncul padahal blm idul adha,2-Apr,1,Bully Ringan
Zhi,takut banget tiba tiba jadi balmond,2-Apr,1,Bully Ringan
heinrii,kakakanya sekali foto galerinya langsung penuh tidak,3-Apr,1,Bully Ringan
no name,tidak kebayang ketiban yang beginian apa tidak gepeng gua haha,4-Apr,1,Bully Ringan
rawimidc.,jangan diet dulu ka bentar lagi idul adha,2-Apr,1,Bully Ringan
zaa,kak jangan diet yaa bentar lagi idul adha,2-Apr,1,Bully Ringan
liann,kamu liat ampe kagak muat di frame video,4-Apr,1,Bully Ringan
zee,ini idaman banget tidak sih buat para peternak untuk target idul adha besok,4-Apr,1,Bully Ringan
R,lebih dari hino dutro ini mah,17-Apr,1,Bully Ringan
Lall,tidak minat make kamera ultrawide kak udah kepenuhan itu,4-Apr,1,Bully Ringan
[username],tar idul adha mau ngumpet dimana kak,4-Apr,1,Bully Ringan
Panca Torus,fuji mahgrib,30-Apr,1,Bully Ringan
alfa,magrib banget,30-Apr,1,Bully Ringan
msaat4,saya lebih suka ngeliat anak kandung aslinya tp ngeliat anak adopsi ini macam tidak suka aja beda jauh,23-Apr,1,Bully Ringan
taromilkkk,babyblues liat lily nangiss,9-Apr,1,Bully Ringan
Vellyta chrisssty maeyhouea,maaf dia rakus,21-Apr,1,Bully Ringan
bunda ratu,mirip saja kagak sama rafi,8-Apr,1,Bully Ringan
sayangen aku,aurahnya tidak seperti aurah anak kandung,22-Apr,1,Bully Ringan
Larraa,nangis mulu,21-Apr,1,Bully Ringan
Ses Tita,bengek ya lu,8-Apr,1,Bully Ringan
Fara,maghrib banget cin,19-Apr,1,Bully Ringan
KAPTENKU,awal mulanya dia kenapa bisa kejauhan gini,13-Mar,1,Bully Ringan
gemoyy,damage nyaaa beeeuuhh tidak ada,12-Mar,1,Bully Ringan
[username],teh dance bukan senam skj,11-Mar,1,Bully Ringan
ASA,mbak jennie pun tidak kuat liatnya,18-Mar,1,Bully Ringan
Rokugatsu Mik ka,woow keren lagi zumba hahaha,13-Mar,1,Bully Ringan
Laluna Project,padahal di akhir ekspeknya kayak film india terpelintir lalu terjengkang,10-Mar,1,Bully Ringan
nda aditya,gejala awal nya apa yaa,14-Mar,1,Bully Ringan
indahcaem,closing nya udah kaya toddler,13-Mar,1,Bully Ringan
J,closingnya kenapa kaya film indosiar mau berubah jadi naga,16-Mar,1,Bully Ringan
chaa,muka serius gerakan misterius,27-Apr,1,Bully Ringan
N,maap kak temenku pengen ikut zumba nya bentar aku tag,18-Mar,1,Bully Ringan
24-Aug,jadi kaya lagi senam aerobik,15-Mar,1,Bully Ringan
Akisss,lagi main keren keren an,10-Mar,0,Not Bully
anha,dihina tidak tumbang dipuji tidak pantas,1-May,1,Bully Fatal
rafiee,bang kamu pernah tidak merinding liat ft kamu sendiri,1-May,1,Bully Ringan
ddesjak 2,demi gua malu banget liatnya,1-May,1,Bully Fatal
capaaw,tidak pernah gagall bikin ilfeell,1-May,1,Bully Ringan
Nova NS,aku bisa lihat karakter lily ingin menang sendiri,20-Apr,0,Not Bully
Milly,sudah berusaha positif thinking sama lily tapi hati ini ga bisa terima ttp saja ga suka,16-Apr,1,Bully Ringan
Nanana Juusjiis,anak angkat harus tahu diri,19-Mar,1,Bully Ringan
Destri,kamari dan kemarau,6-Feb,1,Bully Ringan
pandumaret18,bagai pinang dibelah ga beraturan hahaha,6-Feb,1,Bully Ringan
[username],kamari dan kemiri,6-Feb,1,Bully Ringan
Madu Asli,kamari dan kaforit,7-Feb,1,Bully Ringan
[username],pirang dan piring,7-Feb,1,Bully Ringan
[username],bayi milenial dan bayi kolonial,7-Feb,1,Bully Ringan
keysha,kenapa harus adopt lili sih,13-Apr,1,Bully Ringan
Faradiya Amara,kenapa harus lily,13-Apr,1,Bully Ringan
Sinta Dewi Layung Sari,beda banget lily ama rayanza maaf,13-Apr,1,Bully Ringan
na Nina,kalo di adopt torik kayakanya sih pas kak,15-Apr,1,Bully Ringan
King Cesz,njir magrib amat,13-Apr,1,Bully Ringan
kosong,dihina tidak tumbang dipuji tidak pernah,2-May,1,Bully Fatal
uukaak7,agak ribet sih pas,,1,Bully Ringan
cyntiblla,sehat itu mahal,,0,Not Bully
farhan_anjay3,mobilnya muat,,1,Bully Ringan
saa88121,the real berkembang bersama sama,,0,Not Bully
masfqih,sampai (muat) tidak ni icibos (kemaluannya),,1,Bully Ringan
gizzkah,takut lihat nya,,1,Bully Ringan
ayuanndira._,kenapa tidak olahraga bareng,,0,Not Bully
haii_nesaa,eh yaampunn ganyampe kangg,,1,Bully Ringan
4m170_,mobil naik mobil,,1,Bully Ringan
riiidwannnnnnnn,komentar di penuhi dengan orang sempurna,,0,Not Bully
igjhealifiles,berarti cewe nya betah ituu,,0,Not Bully
disneyy514,matanyaaa,,0,Not Bully
opiii775,kak jangan dengerin omongan orang yang bikin hati kk sakit yah semangatt kk,,0,Not Bully
nylcrsaazhr,langgeng bangett kk,,0,Not Bully
divvaaee,bahagia yaaaa kaaaaaaaaaa janngan dengerin orang lainnnnnnn semangaaaat kakaaaa,,0,Not Bully
dmbouuw,hai kak diusahain buat olahraga bareng yaa semangat kak,,0,Not Bully
fernandezzclhr,dimana letak aku ni,,1,Bully Ringan
rinosaputra4545,balon gas pun menemukan cinderelanyaa,,1,Bully Ringan
reza280228,bisa masuk kah (kemaluannya),,1,Bully Ringan
aldyyyyy023,cara mainnya (bersetubuhnya) gimana dah,,1,Bully Ringan
azrullrmdhn,masuk ga ya kelaminnya,,1,Bully Ringan
_ixxanew,nikah gaaa kamu awas saja kalo tidak nikah,,0,Not Bully
z.graline,the real merawat cewe sampai cantikk,,0,Not Bully
v4nsky12,malah sama tenggelam susah nanti,,1,Bully Ringan
chellxy06,hati-hati icibos (kemaluan) kandangnya gepeng,,1,Bully Ringan
filixx080,kayanya di kasih soda kue,,1,Bully Ringan
_sasaashivaa,kirain bakal an kempes eh malah,,1,Bully Ringan
01_littlezg.mm,cewenya mau menyusul 1 ton juga,,1,Bully Ringan
lion_roars_.08,masukkin nya gimana coba,,1,Bully Ringan
_sy.arin,pasti kalo main di lantai,,1,Bully Ringan
yikz48,iclikanya gimana kan pendek,,1,Bully Ringan
keyhamaharaniputri2,pasti kecil,,1,Bully Ringan
bantengmerah1915,itu badan atuh mesin,,1,Bully Ringan
aysaanass_,pasti kecil banget,,1,Bully Ringan
hefistiyas,waduh ga keliatan aku icibos,,1,Bully Ringan
villlllll1208,contoh pasangan yang sesama tidak mandang fisik dan lain²,,0,Not Bully
user821020382782,target berapa ton bang,,1,Bully Ringan
caca.ae63,cewek tidak mandang fisik,,0,Not Bully
akuuuraraaa1,bukti kalau cewe itu ga mandang fisik,,0,Not Bully
arnena_v2,badan cowok nya saja setengah mobil nya,,1,Bully Ringan
niadniyti,prinsip dia kalau udah dpt cewek kenapa harus ngerubah diri hahaha,,1,Bully Ringan
user5176247941541,iya susah nih pas bersetubuh,,1,Bully Ringan
prahestds,tidak nyampe,,1,Bully Ringan
timothimo,kayakanya tidak bakal masuk sih kak,,1,Bully Ringan
akary3300,bisa diatur iciboss,,1,Bully Ringan
gondrong.nyopet1,mana kerasaa boss,,1,Bully Ringan
sipuuki_,nusuk kailnya susah,,1,Bully Ringan
luckiriando1,kayak labi labi kan,,1,Bully Ringan
lollay_dfrn,pasti cuma sekelingking,,1,Bully Ringan
bananaasli_,takut tidak nyentuh haha,,1,Bully Ringan
whuup6,makanya sekarang blm punya anak,,1,Bully Ringan
wieeeee15,tidak kebayang kalo udah day 1 abad,,1,Bully Ringan
userunkannowww,besok mau ganti fuso katanya kak,,1,Bully Ringan
14angpterus,mobilnya saja sampe keliatan dikit doang,,1,Bully Ringan
rohimah.hijriani4,mandang duit,,1,Bully Ringan
maldininos,ngincer harta tulus jarang banget,,1,Bully Ringan
ciinthiiaaaa_,tapi ganyampek juga,,1,Bully Ringan
the_jayyyyyy,kan 5 cm (kemaluannya),,1,Bully Ringan
usernamae3783,di atas pun bakalan susah ini,,1,Bully Ringan
ini.verawati,bakal nyempil kek kacang kah,,1,Bully Ringan
birilllllllllll,emang cowo nya tuh masuk yaa ke dalem mobil itu,,1,Bully Ringan
ponakanzeus123,dari video tiktok ini kita makin optimis cinta tdk mengenal fisik tapi cinta mengenal honda civic,,1,Bully Ringan
klarinett,keluarga besar,,1,Bully Ringan
dhyraa___,emang mobilnya muat 2 orang,,1,Bully Ringan
n.for._naylaxxy,pasti pengap kalau masuk mobilnya,,1,Bully Ringan
z4_michelle,beuh nular,,1,Bully Ringan
lostadirectionnnnnnn_,please apa tidak sumpek,,1,Bully Ringan
kimchil22032011,aku mau kita berkembang bersama itu hal yang mudah,,1,Bully Ringan
kyyopz,siapa yang di atas,,1,Bully Ringan
jkafrfira,mobilnya ridak rusak?,,1,Bully Ringan
dindun_04,mulut aku diam tapi hati aku berisik,,1,Bully Ringan
arfnza_disini,bos besar,,1,Bully Ringan
lynzzzzsigma,tabur bedak itu nyata,,1,Bully Ringan
fayykimberlyy,the real keluarga besar,,1,Bully Ringan
iam.pretty01_,jadi keluarga besar,,1,Bully Ringan
